"Date","Event","Data"
10/27/2024 8:00:01 AM,LogDailyImpedanceMeas,LeadImpedance = [1105 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/27/2024 1:00:01 PM,LogTherapyStart,BatteryLevel = [2.90 V] - LeadImpedance = [1087 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/27/2024 9:00:02 PM,LogTherapyEnd,TherapyDuration = [0 sec] - TherapyEndCause = [StopByTherapyEnded]
10/28/2024 12:00:00 AM,LogDailyBattMeas,2.91 V
10/28/2024 12:00:00 AM,LogDailyTherapyTime,0 sec
10/28/2024 12:00:00 AM,LogTotalIpgTherapyTime,364 sec
10/28/2024 12:00:00 AM,LogDailyTimeInEachPosition,Active = [86400 sec] - Standing = [0 sec] - Reclined = [0 sec] - Lying = [0 sec] - Supine = [0 sec] - Prone = [0 sec] - RightLateral = [0 sec] - LeftLateral = [0 sec]
10/28/2024 8:00:01 AM,LogDailyImpedanceMeas,LeadImpedance = [1097 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/28/2024 11:23:59 AM,LogStartMarkerSession
10/28/2024 11:24:11 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1124 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/28/2024 11:24:12 AM,LogTranstImpedMeasByOrder,Transt. Impedance = [60.24 Ohms] - Transt. Imped. Pulse Term. = [0]
10/28/2024 11:24:14 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1083 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/28/2024 11:24:16 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1084 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/28/2024 11:25:22 AM,LogTranstImpedMeasByOrder,Transt. Impedance = [59.19 Ohms] - Transt. Imped. Pulse Term. = [0]
10/28/2024 11:25:48 AM,LogStopMarkerSession
